id,date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,B365DC,FTHG,FTAG,PSHG,PSAG,PSDG
941,18-04-07,13,3,-1,2.5,3.1,3.1,1.55,0,2,0,-10,10
942,18-04-07,15,6,1,4.33,3.39,1.9,1.21758034026465,3,2,-2,4,-6
943,18-04-07,5,14,1,1.7,3.5,5.75,2.17567567567568,2,1,8,1,7
944,18-04-08,1,16,1,1.61,4,5.5,2.31578947368421,3,0,19,-9,28
945,18-04-08,12,9,-1,2.39,3.39,3,1.59154929577465,1,1,7,-4,11
946,18-04-09,4,2,-1,2.29,3.5,3,1.61538461538462,1,4,8,4,4
947,18-04-13,3,8,-1,2.14,3.29,3.6,1.71901306240929,0,0,-2,-3,1
948,18-04-14,0,5,1,1.33,5.75,8,3.34545454545455,5,1,41,-13,54
949,18-04-14,14,17,1,1.95,3.6,3.79,1.84627875507442,2,1,-4,-25,21
950,18-04-14,9,15,1,1.5,4.33,6.5,2.59879963065559,2,0,22,-22,44
951,18-04-14,2,12,1,1.8,3.79,4.33,2.02102216748768,4,1,10,-7,17
952,18-04-14,16,11,-1,1.9,3.6,4,1.89473684210526,1,1,9,-13,22
953,18-04-15,6,1,1,2.54,3.39,2.7,1.50295566502463,2,0,12,-2,14
954,18-04-15,10,4,-1,2.79,3.5,2.45,1.44117647058824,1,1,3,-4,7
955,18-04-16,7,13,1,2.29,3.29,3.2,1.62218798151002,2,0,1,-24,25
956,18-04-20,5,3,1,1.8,3.79,4.5,2.05729794933655,3,0,8,-10,18
957,18-04-21,1,2,1,2.29,3.5,3,1.61538461538462,4,0,19,4,15
958,18-04-21,12,14,-1,1.95,3.39,4.2,1.87588932806324,0,3,7,1,6
959,18-04-21,15,13,1,2.04,3.39,3.75,1.78046218487395,1,0,-2,-24,22
960,18-04-21,11,0,-1,6.25,4.59,1.44,1.09611940298507,0,3,0,23,-23
961,18-04-21,4,9,-1,2.04,3.75,3.39,1.78046218487395,2,5,8,-4,12
962,18-04-21,16,10,1,2.39,3.29,3,1.5691573926868,2,0,9,-6,15
963,18-04-22,8,7,1,2.2,3.29,3.39,1.66962574850299,2,0,0,-15,15
964,18-04-22,17,6,-1,3.75,3.5,2,1.27272727272727,2,2,-10,4,-14
965,18-04-27,9,11,1,1.28,6,9.5,3.67741935483871,3,1,22,-13,35
966,18-04-28,0,12,1,1.6,4.33,5.25,2.37291231732777,4,1,41,-7,48
967,18-04-28,13,17,1,2.1,3.39,3.6,1.74592274678112,3,2,0,-25,25
968,18-04-28,14,8,-1,2.04,3.25,3.79,1.74964488636364,2,2,-4,-3,-1
969,18-04-28,2,16,-1,1.39,4.75,8,2.98039215686275,0,1,10,-9,19
970,18-04-28,6,5,-1,1.85,3.6,4.2,1.93846153846154,1,1,12,-13,25
971,18-04-28,3,15,-1,2.2,3.39,3.29,1.66962574850299,1,3,-2,-22,20
972,18-04-29,7,4,1,3.75,3.39,2.04,1.27359116022099,3,0,1,-4,5
973,18-04-29,10,1,-1,3.79,3.75,1.9,1.26106194690265,1,1,3,-2,5
974,18-05-05,8,6,-1,3.6,3.29,2.1,1.28181818181818,1,2,0,4,-4
975,18-05-05,1,7,-1,1.3,5.5,10,3.54838709677419,1,2,19,-15,34
976,18-05-05,12,15,1,1.95,3.5,4,1.86666666666667,3,0,7,-22,29
977,18-05-05,17,0,-1,11,6.5,1.25,1.04838709677419,1,3,-10,23,-33
978,18-05-05,11,14,1,2.7,3.39,2.62,1.47783693843594,3,1,0,1,-1
979,18-05-05,5,13,1,1.8,3.6,4.75,2.04790419161677,3,1,8,-24,32
980,18-05-05,4,3,1,1.61,4,5.5,2.31578947368421,4,1,8,-10,18
981,18-05-05,16,9,1,3.1,3.75,2.14,1.36247877758913,2,0,9,-4,13
982,18-05-05,10,2,-1,3.79,4,1.85,1.26495726495727,0,0,3,4,-1
983,18-05-12,0,16,-1,1.16,8,15,5.21739130434783,1,4,41,-9,50
984,18-05-12,13,8,1,1.95,3.39,4,1.83491204330176,2,0,0,-3,3
985,18-05-12,15,5,1,2.29,3.5,3,1.61538461538462,2,1,-2,-13,11
986,18-05-12,14,4,-1,4.2,3.75,1.85,1.23883928571429,2,6,-4,-4,0
987,18-05-12,9,1,1,2.2,3.79,3,1.67452135493373,3,1,22,-2,24
988,18-05-12,2,11,1,1.19,7,13,4.55,3,2,10,-13,23
989,18-05-12,7,10,-1,2.29,3.6,3,1.63636363636364,1,2,1,-6,7
990,18-05-12,6,12,1,2.29,3.5,3,1.61538461538462,1,0,12,-7,19
991,18-05-12,3,17,1,1.64,4,5.25,2.27027027027027,4,1,-2,-25,23
992,2018-08-10,Man United,Leicester,1,1.57,3.9,7.5,2.56578947368421,2,1,33,27,6
993,2018-08-11,Bournemouth,Cardiff,1,1.9,3.6,4.5,2,2,0,30,13,17
994,2018-08-11,Fulham,Crystal Palace,-1,2.5,3.4,3,1.59375,0,2,22,32,-10
995,2018-08-11,Huddersfield,Chelsea,-1,6.5,4,1.61,1.14795008912656,0,3,10,24,-14
996,2018-08-11,Newcastle,Tottenham,-1,3.9,3.5,2.04,1.28880866425993,1,2,24,33,-9
997,2018-08-11,Watford,Brighton,1,2.37,3.2,3.4,1.64848484848485,2,0,26,16,10
998,2018-08-11,Wolves,Everton,-1,2.37,3.3,3.3,1.65,2,2,28,24,4
999,2018-08-12,Arsenal,Man City,-1,4,3.8,1.95,1.28869565217391,0,2,42,38,4
1000,2018-08-12,Liverpool,West Ham,1,1.25,6.5,14,4.4390243902439,4,0,55,20,35
1001,2018-08-12,Southampton,Burnley,-1,1.85,3.5,5,2.05882352941176,0,0,27,21,6
1002,2018-08-18,Cardiff,Newcastle,-1,3.25,3.1,2.54,1.39609929078014,0,0,21,18,3
1003,2018-08-18,Chelsea,Arsenal,1,1.8,4,4.5,2.11764705882353,3,2,39,31,8
1004,2018-08-18,Everton,Southampton,1,1.9,3.5,4.75,2.01515151515152,2,1,30,18,12
1005,2018-08-18,Leicester,Wolves,1,2.04,3.5,3.9,1.84459459459459,2,0,24,19,5
1006,2018-08-18,Tottenham,Fulham,1,1.28,6,12,4,3,1,34,12,22
1007,2018-08-18,West Ham,Bournemouth,-1,2.1,3.6,3.7,1.82465753424658,1,2,32,26,6
1008,2018-08-19,Brighton,Man United,1,5.5,3.6,1.75,1.17757009345794,3,2,19,32,-13
1009,2018-08-19,Burnley,Watford,-1,2.45,3.1,3.4,1.62153846153846,1,3,24,26,-2
1010,2018-08-19,Man City,Huddersfield,1,1.1,13,26,8.66666666666667,6,1,57,12,45
1011,2018-08-20,Crystal Palace,Liverpool,-1,7,5,1.44,1.11801242236025,0,2,19,34,-15
1012,2018-08-25,Arsenal,West Ham,1,1.36,5.5,9,3.41379310344828,3,1,42,20,22
1013,2018-08-25,Bournemouth,Everton,-1,2.62,3.6,2.75,1.55905511811024,2,2,30,24,6
1014,2018-08-25,Huddersfield,Cardiff,-1,2.37,3,3.7,1.65671641791045,0,0,10,13,-3
1015,2018-08-25,Liverpool,Brighton,1,1.16,8.5,19,5.87272727272727,1,0,55,16,39
1016,2018-08-25,Southampton,Leicester,-1,2.45,3.2,3.25,1.61240310077519,1,2,27,27,0
1017,2018-08-25,Wolves,Man City,-1,11,6.5,1.28,1.0694087403599,1,1,28,38,-10
1018,2018-08-26,Fulham,Burnley,1,2,3.4,4.33,1.90452781371281,4,2,22,21,1
1019,2018-08-26,Newcastle,Chelsea,-1,5.75,4,1.66,1.17314487632509,1,2,24,24,0
1020,2018-08-26,Watford,Crystal Palace,1,2.6,3.25,3,1.56,2,1,26,32,-6
1021,2018-08-27,Man United,Tottenham,-1,2.62,3.3,2.9,1.54354838709677,0,3,33,33,0
1022,2018-09-01,Brighton,Fulham,-1,2.3,3.4,3.4,1.7,2,2,19,12,7
1023,2018-09-01,Chelsea,Bournemouth,1,1.3,6,11,3.88235294117647,2,0,39,26,13
1024,2018-09-01,Crystal Palace,Southampton,-1,2,3.5,4.2,1.90909090909091,0,2,19,18,1
1025,2018-09-01,Everton,Huddersfield,-1,1.53,4.2,7.5,2.69230769230769,1,1,30,12,18
1026,2018-09-01,Leicester,Liverpool,-1,7.5,5,1.44,1.11801242236025,1,2,24,34,-10
1027,2018-09-01,Man City,Newcastle,1,1.11,11,26,7.72972972972973,2,1,57,18,39
1028,2018-09-01,West Ham,Wolves,-1,2.6,3.4,2.87,1.55629984051037,0,1,32,19,13
1029,2018-09-02,Burnley,Man United,-1,6,3.75,1.7,1.1697247706422,0,2,24,32,-8
1030,2018-09-02,Cardiff,Arsenal,-1,6.5,4.33,1.57,1.15222033898305,2,3,21,31,-10
1031,2018-09-02,Watford,Tottenham,1,5.5,4.2,1.64,1.17945205479452,2,1,26,33,-7
1032,2018-09-15,Bournemouth,Leicester,1,2.45,3.5,3,1.61538461538462,4,2,30,27,3
1033,2018-09-15,Chelsea,Cardiff,1,1.18,8,19,5.62962962962963,4,1,39,13,26
1034,2018-09-15,Huddersfield,Crystal Palace,-1,3.3,3.1,2.5,1.38392857142857,0,1,10,32,-22
1035,2018-09-15,Man City,Fulham,1,1.12,10,26,7.22222222222222,3,0,57,12,45
1036,2018-09-15,Newcastle,Arsenal,-1,4.2,3.8,1.9,1.26666666666667,1,2,24,31,-7
1037,2018-09-15,Tottenham,Liverpool,-1,3,3.6,2.4,1.44,1,2,34,34,0
1038,2018-09-15,Watford,Man United,-1,4.33,3.6,1.95,1.26486486486486,1,2,26,32,-6
1039,2018-09-16,Everton,West Ham,-1,2,3.75,3.9,1.91176470588235,1,3,30,20,10
1040,2018-09-16,Wolves,Burnley,1,1.75,3.6,5.75,2.21390374331551,1,0,28,21,7
1041,2018-09-17,Southampton,Brighton,-1,2.1,3.4,3.9,1.81643835616438,2,2,27,16,11
1042,2018-09-22,Brighton,Tottenham,-1,5,4,1.75,1.21739130434783,1,2,19,33,-14
1043,2018-09-22,Burnley,Bournemouth,1,3,3.4,2.5,1.44067796610169,4,0,24,26,-2
1044,2018-09-22,Cardiff,Man City,-1,23,8,1.16,1.01310043668122,0,5,21,38,-17
1045,2018-09-22,Crystal Palace,Newcastle,-1,2.14,3.4,3.75,1.78321678321678,0,0,19,18,1
1046,2018-09-22,Fulham,Watford,-1,2.54,3.5,2.9,1.5859375,1,1,22,26,-4
1047,2018-09-22,Leicester,Huddersfield,1,1.61,4,6.5,2.47619047619048,3,1,24,12,12
1048,2018-09-22,Liverpool,Southampton,1,1.2,7.5,17,5.20408163265306,3,0,55,18,37
1049,2018-09-22,Man United,Wolves,-1,1.57,4.33,6.5,2.59879963065559,1,1,33,19,14
1050,2018-09-23,Arsenal,Everton,1,1.44,5,7.5,3,2,0,42,24,18
1051,2018-09-23,West Ham,Chelsea,-1,6,4.5,1.57,1.16392092257002,0,0,32,24,8
1052,2018-09-29,Arsenal,Watford,1,1.44,5.1,7,2.9504132231405,2,0,42,26,16
1053,2018-09-29,Chelsea,Liverpool,-1,2.8,3.6,2.54,1.48925081433225,1,1,39,34,5
1054,2018-09-29,Everton,Fulham,1,1.75,4.2,4.75,2.22905027932961,3,0,30,12,18
1055,2018-09-29,Huddersfield,Tottenham,-1,8.5,4.5,1.44,1.09090909090909,0,2,10,33,-23
1056,2018-09-29,Man City,Brighton,1,1.1,12,34,8.8695652173913,2,0,57,16,41
1057,2018-09-29,Newcastle,Leicester,-1,2.6,3.3,3,1.57142857142857,0,2,24,27,-3
1058,2018-09-29,West Ham,Man United,1,4.5,3.8,1.85,1.24424778761062,3,1,32,32,0
1059,2018-09-29,Wolves,Southampton,1,1.8,3.6,5.25,2.13559322033898,2,0,28,18,10
1060,2018-09-30,Cardiff,Burnley,-1,2.62,3,3.2,1.54838709677419,1,2,21,21,0
1061,2018-10-01,Bournemouth,Crystal Palace,1,2.25,3.5,3.4,1.72463768115942,2,1,30,32,-2
1062,2018-10-05,Brighton,West Ham,1,2.7,3.3,2.87,1.53500810372771,1,0,19,20,-1
1063,2018-10-06,Burnley,Huddersfield,-1,2.14,3.1,4.2,1.78356164383562,1,1,24,12,12
1064,2018-10-06,Crystal Palace,Wolves,-1,3,3.2,2.62,1.44054982817869,0,1,19,19,0
1065,2018-10-06,Leicester,Everton,-1,2.2,3.4,3.6,1.74857142857143,1,2,24,24,0
1066,2018-10-06,Man United,Newcastle,1,1.44,4.5,9,3,3,2,33,18,15
1067,2018-10-06,Tottenham,Cardiff,1,1.22,7,15,4.77272727272727,1,0,34,13,21
1068,2018-10-06,Watford,Bournemouth,-1,2.14,3.6,3.5,1.77464788732394,0,4,26,26,0
1069,2018-10-07,Fulham,Arsenal,-1,5.25,4.33,1.66,1.19996661101836,1,5,22,31,-9
1070,2018-10-07,Liverpool,Man City,-1,2.54,3.6,2.8,1.575,0,0,55,38,17
1071,2018-10-07,Southampton,Chelsea,-1,6,4.1,1.61,1.15604203152364,0,3,27,24,3
1072,2018-10-20,Bournemouth,Southampton,-1,2.04,3.7,3.75,1.86241610738255,0,0,30,18,12
1073,2018-10-20,Cardiff,Fulham,1,2.5,3.5,2.95,1.60077519379845,4,2,21,12,9
1074,2018-10-20,Chelsea,Man United,-1,1.75,3.8,5.25,2.20441988950276,2,2,39,32,7
1075,2018-10-20,Huddersfield,Liverpool,-1,11,5.5,1.33,1.0710102489019,0,1,10,34,-24
1076,2018-10-20,Man City,Burnley,1,1.08,13,34,9.40425531914894,5,0,57,21,36
1077,2018-10-20,Newcastle,Brighton,-1,2.2,3.25,3.8,1.75177304964539,0,1,24,16,8
1078,2018-10-20,West Ham,Tottenham,-1,4.1,3.9,1.9,1.27758620689655,0,1,32,33,-1
1079,2018-10-20,Wolves,Watford,-1,1.75,3.75,5.25,2.1875,0,2,28,26,2
1080,2018-10-21,Everton,Crystal Palace,1,1.85,3.6,4.75,2.04790419161677,2,0,30,32,-2
1081,2018-10-22,Arsenal,Leicester,1,1.53,4.5,6.5,2.65909090909091,3,1,42,27,15
1082,2018-10-27,Brighton,Wolves,1,3.2,3.2,2.5,1.40350877192982,1,0,19,19,0
1083,2018-10-27,Fulham,Bournemouth,-1,2.9,3.75,2.4,1.46341463414634,0,3,22,26,-4
1084,2018-10-27,Leicester,West Ham,-1,2.1,3.5,3.8,1.82191780821918,1,1,24,20,4
1085,2018-10-27,Liverpool,Cardiff,1,1.11,11,26,7.72972972972973,4,1,55,13,42
1086,2018-10-27,Southampton,Newcastle,-1,2.1,3.4,3.9,1.81643835616438,0,0,27,18,9
1087,2018-10-27,Watford,Huddersfield,1,1.75,3.75,5.25,2.1875,3,0,26,12,14
1088,2018-10-28,Burnley,Chelsea,-1,11,5,1.36,1.06918238993711,0,4,24,24,0
1089,2018-10-28,Crystal Palace,Arsenal,-1,4.75,4.1,1.75,1.22649572649573,2,2,19,31,-12
1090,2018-10-28,Man United,Everton,1,1.72,3.9,5.25,2.23770491803279,2,1,33,24,9
1091,2018-10-29,Tottenham,Man City,-1,4.75,4.1,1.75,1.22649572649573,0,1,34,38,-4
1092,2018-11-03,Arsenal,Liverpool,-1,3.9,3.9,1.95,1.3,1,1,42,34,8
1093,2018-11-03,Bournemouth,Man United,-1,3.6,3.7,2.1,1.33965517241379,1,2,30,32,-2
1094,2018-11-03,Cardiff,Leicester,-1,3.8,3.4,2.14,1.31335740072202,0,1,21,27,-6
1095,2018-11-03,Everton,Brighton,1,1.61,4,6.5,2.47619047619048,3,1,30,16,14
1096,2018-11-03,Newcastle,Watford,1,2.75,3.25,2.8,1.50413223140496,1,0,24,26,-2
1097,2018-11-03,West Ham,Burnley,1,1.75,3.75,5.25,2.1875,4,2,32,21,11
1098,2018-11-03,Wolves,Tottenham,-1,3.1,3.4,2.45,1.42393162393162,2,3,28,33,-5
1099,2018-11-04,Chelsea,Crystal Palace,1,1.25,6.75,13,4.44303797468354,3,1,39,32,7
1100,2018-11-04,Man City,Southampton,1,1.11,11,29,7.975,6,1,57,18,39
1101,2018-11-05,Huddersfield,Fulham,1,2.3,3.5,3.3,1.69852941176471,1,0,10,12,-2
1102,2018-11-10,Cardiff,Brighton,1,2.6,3.1,3.1,1.55,2,1,21,16,5
1103,2018-11-10,Crystal Palace,Tottenham,-1,4.5,3.75,1.85,1.23883928571429,0,1,19,33,-14
1104,2018-11-10,Huddersfield,West Ham,-1,3.4,3.25,2.35,1.36383928571429,1,1,10,20,-10
1105,2018-11-10,Leicester,Burnley,-1,1.5,4.33,8,2.80940794809408,0,0,24,21,3
1106,2018-11-10,Newcastle,Bournemouth,1,2.9,3.4,2.6,1.47333333333333,2,1,24,26,-2
1107,2018-11-10,Southampton,Watford,-1,2.5,3.3,3.1,1.5984375,1,1,27,26,1
1108,2018-11-11,Arsenal,Wolves,-1,1.66,4.2,5.25,2.33333333333333,1,1,42,19,23
1109,2018-11-11,Chelsea,Everton,-1,1.4,5.25,8.5,3.24545454545455,0,0,39,24,15
1110,2018-11-11,Liverpool,Fulham,1,1.11,11,26,7.72972972972973,2,0,55,12,43
1111,2018-11-11,Man City,Man United,1,1.4,5.25,8.5,3.24545454545455,3,1,57,32,25
1112,2018-11-24,Brighton,Leicester,-1,2.9,3.4,2.6,1.47333333333333,1,1,19,27,-8
1113,2018-11-24,Everton,Cardiff,1,1.4,5,9,3.21428571428571,1,0,30,13,17
1114,2018-11-24,Fulham,Southampton,1,2.62,3.5,2.8,1.55555555555556,3,2,22,18,4
1115,2018-11-24,Man United,Crystal Palace,-1,1.4,5.25,8,3.16981132075472,0,0,33,32,1
1116,2018-11-24,Tottenham,Chelsea,1,2.8,3.5,2.6,1.49180327868852,3,1,34,24,10
1117,2018-11-24,Watford,Liverpool,-1,6.5,4.33,1.55,1.14141156462585,0,3,26,34,-8
1118,2018-11-24,West Ham,Man City,-1,13,6.5,1.25,1.04838709677419,0,4,32,38,-6
1119,2018-11-25,Bournemouth,Arsenal,-1,3.5,3.75,1.95,1.28289473684211,1,2,30,31,-1
1120,2018-11-25,Wolves,Huddersfield,-1,1.5,4.33,8,2.80940794809408,0,2,28,12,16
1121,2018-11-26,Burnley,Newcastle,-1,2.9,3.2,2.75,1.47899159663866,1,2,24,18,6
1122,2018-11-30,Cardiff,Wolves,1,3.8,3.25,2.2,1.31192660550459,2,1,21,19,2
1123,2018-12-01,Crystal Palace,Burnley,1,1.61,3.9,6.5,2.4375,2,0,19,21,-2
1124,2018-12-01,Huddersfield,Brighton,-1,2.5,3,3.4,1.59375,1,2,10,16,-6
1125,2018-12-01,Leicester,Watford,1,2.25,3.3,3.6,1.72173913043478,2,0,24,26,-2
1126,2018-12-01,Man City,Bournemouth,1,1.11,11,26,7.72972972972973,3,1,57,26,31
1127,2018-12-01,Newcastle,West Ham,-1,2.5,3.3,3.1,1.5984375,0,3,24,20,4
1128,2018-12-01,Southampton,Man United,-1,4.33,3.6,1.95,1.26486486486486,2,2,27,32,-5
1129,2018-12-02,Arsenal,Tottenham,1,2.62,3.6,2.75,1.55905511811024,4,2,42,33,9
1130,2018-12-02,Chelsea,Fulham,1,1.18,8,17,5.44,2,0,39,12,27
1131,2018-12-02,Liverpool,Everton,1,1.4,5,9,3.21428571428571,1,0,55,24,31
1132,2018-12-04,Bournemouth,Huddersfield,1,1.66,3.8,6,2.3265306122449,2,1,30,12,18
1133,2018-12-04,Brighton,Crystal Palace,1,3,3.1,2.7,1.44310344827586,3,1,19,32,-13
1134,2018-12-04,Watford,Man City,-1,11,6,1.3,1.06849315068493,1,2,26,38,-12
1135,2018-12-04,West Ham,Cardiff,1,1.66,4,5.75,2.35897435897436,3,1,32,13,19
1136,2018-12-05,Burnley,Liverpool,-1,14,5.75,1.28,1.04694167852063,1,3,24,34,-10
1137,2018-12-05,Everton,Newcastle,-1,1.6,4,6.5,2.47619047619048,1,1,30,18,12
1138,2018-12-05,Fulham,Leicester,-1,3,3.5,2.45,1.44117647058824,1,1,22,27,-5
1139,2018-12-05,Man United,Arsenal,-1,2.45,3.5,3,1.61538461538462,2,2,33,31,2
1140,2018-12-05,Tottenham,Southampton,1,1.36,5.25,9.5,3.38135593220339,3,1,34,18,16
1141,2018-12-05,Wolves,Chelsea,1,5,3.75,1.8,1.21621621621622,2,1,28,24,4
1142,2018-12-08,Arsenal,Huddersfield,1,1.28,6,12,4,1,0,42,12,30
1143,2018-12-08,Bournemouth,Liverpool,-1,5.75,4.5,1.6,1.18032786885246,0,4,30,34,-4
1144,2018-12-08,Burnley,Brighton,1,2.9,3.2,2.75,1.47899159663866,1,0,24,16,8
1145,2018-12-08,Cardiff,Southampton,1,2.9,3.25,2.7,1.47478991596639,1,0,21,18,3
1146,2018-12-08,Chelsea,Man City,1,4,3.8,1.95,1.28869565217391,2,0,39,38,1
1147,2018-12-08,Leicester,Tottenham,-1,3.8,3.75,2,1.30434782608696,0,2,24,33,-9
1148,2018-12-08,Man United,Fulham,1,1.33,5.75,10,3.65079365079365,4,1,33,12,21
1149,2018-12-08,West Ham,Crystal Palace,1,2.3,3.4,3.4,1.7,3,2,32,32,0
1150,2018-12-09,Newcastle,Wolves,-1,2.9,3.2,2.7,1.46440677966102,1,2,24,19,5
1151,2018-12-10,Everton,Watford,-1,1.8,3.75,5,2.14285714285714,2,2,30,26,4
1152,2018-12-15,Crystal Palace,Leicester,1,2.62,3.2,3,1.54838709677419,1,0,19,27,-8
1153,2018-12-15,Fulham,West Ham,-1,2.9,3.6,2.5,1.47540983606557,0,2,22,20,2
1154,2018-12-15,Huddersfield,Newcastle,-1,2.6,3.1,3.1,1.55,0,1,10,18,-8
1155,2018-12-15,Man City,Everton,1,1.22,7.5,13,4.75609756097561,3,1,57,24,33
1156,2018-12-15,Tottenham,Burnley,1,1.18,8,19,5.62962962962963,1,0,34,21,13
1157,2018-12-15,Watford,Cardiff,1,1.64,3.9,6,2.36363636363636,3,2,26,13,13
1158,2018-12-15,Wolves,Bournemouth,1,1.95,3.6,4.33,1.9656998738966,2,0,28,26,2
1159,2018-12-16,Brighton,Chelsea,-1,7.5,4.5,1.5,1.125,1,2,19,24,-5
1160,2018-12-16,Liverpool,Man United,1,1.57,4.5,6,2.57142857142857,3,1,55,32,23
1161,2018-12-16,Southampton,Arsenal,1,4.1,3.9,1.9,1.27758620689655,3,2,27,31,-4
1162,2018-12-21,Wolves,Liverpool,-1,7,4,1.57,1.12746858168761,0,2,28,34,-6
1163,2018-12-22,Arsenal,Burnley,1,1.25,6.5,15,4.53488372093023,3,1,42,21,21
1164,2018-12-22,Bournemouth,Brighton,1,1.9,3.7,4.33,1.99514321295143,2,0,30,16,14
1165,2018-12-22,Cardiff,Man United,-1,6.5,4.2,1.57,1.14280762564991,1,5,21,32,-11
1166,2018-12-22,Chelsea,Leicester,-1,1.33,5.5,11,3.66666666666667,0,1,39,27,12
1167,2018-12-22,Huddersfield,Southampton,-1,3.1,3.1,2.6,1.4140350877193,1,3,10,18,-8
1168,2018-12-22,Man City,Crystal Palace,-1,1.14,10,21,6.7741935483871,2,3,57,32,25
1169,2018-12-22,Newcastle,Fulham,-1,2,3.6,4,1.89473684210526,0,0,24,12,12
1170,2018-12-22,West Ham,Watford,-1,2.37,3.5,3.1,1.64393939393939,0,2,32,26,6
1171,2018-12-23,Everton,Tottenham,-1,3.25,3.5,2.3,1.38793103448276,2,6,30,33,-3
1172,2018-12-26,Brighton,Arsenal,-1,5.25,3.9,1.72,1.19359430604982,1,1,19,31,-12
1173,2018-12-26,Burnley,Everton,-1,4.33,3.5,1.95,1.25229357798165,1,5,24,24,0
1174,2018-12-26,Crystal Palace,Cardiff,-1,1.66,4,5.75,2.35897435897436,0,0,19,13,6
1175,2018-12-26,Fulham,Wolves,-1,3.25,3.4,2.37,1.39653379549393,1,1,22,19,3
1176,2018-12-26,Leicester,Man City,1,9.5,5.25,1.36,1.08018154311649,2,1,24,38,-14
1177,2018-12-26,Liverpool,Newcastle,1,1.16,8.5,19,5.87272727272727,4,0,55,18,37
1178,2018-12-26,Man United,Huddersfield,1,1.25,6.5,15,4.53488372093023,3,1,33,12,21
1179,2018-12-26,Tottenham,Bournemouth,1,1.36,5.5,9,3.41379310344828,5,0,34,26,8
1180,2018-12-26,Watford,Chelsea,-1,5.25,3.8,1.75,1.1981981981982,1,2,26,24,2
1181,2018-12-27,Southampton,West Ham,-1,2.3,3.5,3.3,1.69852941176471,1,2,27,20,7
1182,2018-12-29,Brighton,Everton,1,3.25,3.4,2.14,1.31335740072202,1,0,19,24,-5
1183,2018-12-29,Fulham,Huddersfield,1,2,3.4,3.75,1.78321678321678,1,0,22,12,10
1184,2018-12-29,Leicester,Cardiff,-1,1.55,4,6,2.4,0,1,24,13,11
1185,2018-12-29,Liverpool,Arsenal,1,1.5,4.5,5.75,2.52439024390244,5,1,55,31,24
1186,2018-12-29,Tottenham,Wolves,-1,1.33,5,8.5,3.14814814814815,1,3,34,19,15
1187,2018-12-29,Watford,Newcastle,-1,1.85,3.6,4,1.89473684210526,1,1,26,18,8
1188,2018-12-30,Burnley,West Ham,1,3.3,3.2,2.25,1.32110091743119,2,0,24,20,4
1189,2018-12-30,Crystal Palace,Chelsea,-1,4.75,4,1.66,1.17314487632509,0,1,19,24,-5
1190,2018-12-30,Man United,Bournemouth,1,1.33,4.75,10,3.22033898305085,4,1,33,26,7
1191,2018-12-30,Southampton,Man City,-1,10,5.25,1.3,1.04198473282443,1,3,27,38,-11
1192,2019-01-01,Arsenal,Fulham,1,1.33,5.75,9.5,3.58196721311475,4,1,42,12,30
1193,2019-01-01,Cardiff,Tottenham,-1,7.5,4.5,1.5,1.125,0,3,21,33,-12
1194,2019-01-01,Everton,Leicester,-1,2,3.5,4.2,1.90909090909091,0,1,30,27,3
1195,2019-01-02,Bournemouth,Watford,-1,2.6,3.6,2.75,1.55905511811024,3,3,30,26,4
1196,2019-01-02,Chelsea,Southampton,-1,1.28,6.5,11,4.08571428571429,0,0,39,18,21
1197,2019-01-02,Huddersfield,Burnley,-1,2.14,3.1,4.2,1.78356164383562,1,2,10,21,-11
1198,2019-01-02,Newcastle,Man United,-1,6,4.2,1.61,1.16385542168675,0,2,24,32,-8
1199,2019-01-02,West Ham,Brighton,-1,1.95,3.75,4,1.93548387096774,2,2,32,16,16
1200,2019-01-02,Wolves,Crystal Palace,-1,2,3.4,4.33,1.90452781371281,0,2,28,32,-4
1201,2019-01-03,Man City,Liverpool,1,2.04,3.8,3.6,1.84864864864865,2,1,57,34,23
1202,2019-01-12,Brighton,Liverpool,-1,11,6,1.3,1.06849315068493,0,1,19,34,-15
1203,2019-01-12,Burnley,Fulham,1,2.4,3.3,3.25,1.63740458015267,2,1,24,12,12
1204,2019-01-12,Cardiff,Huddersfield,-1,2.25,3.25,3.6,1.70802919708029,0,0,21,12,9
1205,2019-01-12,Chelsea,Newcastle,1,1.22,7,15,4.77272727272727,2,1,39,18,21
1206,2019-01-12,Crystal Palace,Watford,-1,2.25,3.4,3.5,1.72463768115942,1,2,19,26,-7
1207,2019-01-12,Leicester,Southampton,-1,1.95,3.5,4.33,1.93550446998723,1,2,24,18,6
1208,2019-01-12,West Ham,Arsenal,1,3.5,4,2.05,1.35537190082645,1,0,32,31,1
1209,2019-01-13,Everton,Bournemouth,1,1.75,4,4.8,2.18181818181818,2,0,30,26,4
1210,2019-01-13,Tottenham,Man United,-1,2.05,3.7,3.75,1.86241610738255,0,1,34,32,2
1211,2019-01-14,Man City,Wolves,1,1.18,8,17,5.44,3,0,57,19,38
1212,2019-01-19,Arsenal,Chelsea,1,3.1,3.6,2.37,1.42914572864322,2,0,42,24,18
1213,2019-01-19,Bournemouth,West Ham,1,2.37,3.7,3,1.65671641791045,2,0,30,20,10
1214,2019-01-19,Liverpool,Crystal Palace,1,1.2,7.5,17,5.20408163265306,4,3,55,32,23
1215,2019-01-19,Man United,Brighton,1,1.3,5.75,12,3.88732394366197,2,1,33,16,17
